smiles,group,sub_name
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_74
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_75
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_75
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_76
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_76
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_77
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_77
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_78
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_78
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_79
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_79
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_80
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_80
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_81
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_81
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_82
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_82
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_83
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_83
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_84
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_84
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_85
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_85
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_86
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_86
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_87
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_87
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_88
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_88
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_89
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_89
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_90
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_90
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_91
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_91
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_92
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_92
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_93
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_93
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_94
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_94
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_95
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_95
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_96
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_96
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_97
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_97
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_98
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_98
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_99
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,training,emerge_99
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid,emerge_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid,emerge_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,training,emerge_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,training,emerge_0
C1CCCCC1,training,emerge_0
C1CCCCC1,training,emerge_0
Fc1ccccc1F,training,emerge_0
Fc1ccccc1F,training,emerge_0
Fc1ccccc1F,training,emerge_1
Fc1ccccc1F,training,emerge_1
Fc1ccccc1F,training,emerge_2
Fc1ccccc1F,training,emerge_2
Fc1ccccc1F,training,emerge_3
Fc1ccccc1F,training,emerge_3
Fc1cccc(C(F)(F)F)c1,training,emerge_0
Fc1cccc(C(F)(F)F)c1,training,emerge_0
Fc1cccc(C(F)(F)F)c1,training,emerge_1
Fc1cccc(C(F)(F)F)c1,training,emerge_1
Fc1cccc(C(F)(F)F)c1,training,emerge_2
Fc1cccc(C(F)(F)F)c1,training,emerge_2
Fc1cccc(C(F)(F)F)c1,training,emerge_3
Fc1cccc(C(F)(F)F)c1,training,emerge_3
FC(F)(F)C(F)(F)C1CCCCC1,training,emerge_0
FC(F)(F)C(F)(F)C1CCCCC1,training,emerge_0
FC(F)(F)C(F)(F)C1CCCCC1,training,emerge_1
FC(F)(F)C(F)(F)C1CCCCC1,training,emerge_1
FC(F)(F)c1ccccc1,training,emerge_0
FC(F)(F)c1ccccc1,training,emerge_0
FC(F)(F)c1ccccc1,training,emerge_1
FC(F)(F)c1ccccc1,training,emerge_1
CCOC(=O)C(C)C,training,emerge_0
CCOC(=O)C(C)C,training,emerge_0
CC1CCCC1(C)C,valid,emerge_0
CC1CCCC1(C)C,valid,emerge_0
CC1CCCC1(C)C,valid,emerge_1
CC1CCCC1(C)C,valid,emerge_1
CC1CCCC1(C)C,valid,emerge_2
CC1CCCC1(C)C,valid,emerge_2
CC1CCCC1(C)C,valid,emerge_3
CC1CCCC1(C)C,valid,emerge_3
CC1CCCC1(C)C,valid,emerge_4
CC1CCCC1(C)C,valid,emerge_4
CC1CCCC1(C)C,valid,emerge_5
CC1CCCC1(C)C,valid,emerge_5
CC1CCCC1(C)C,valid,emerge_6
CC1CCCC1(C)C,valid,emerge_6
CC1CCCC1(C)C,valid,emerge_7
CC1CCCC1(C)C,valid,emerge_7
CC(C)C(C)C(C)C,test,emerge_0
CC(C)C(C)C(C)C,test,emerge_0
Cc1ccccc1F,training,emerge_0
Cc1ccccc1F,training,emerge_0
Cc1ccccc1F,training,emerge_1
Cc1ccccc1F,training,emerge_1
Cc1ccccc1F,training,emerge_2
Cc1ccccc1F,training,emerge_2
Cc1ccccc1F,training,emerge_3
Cc1ccccc1F,training,emerge_3
CCCC(C)C(C)C,training,emerge_0
CCCC(C)C(C)C,training,emerge_0
CC(=O)CC(C)C,valid,emerge_0
CC(=O)CC(C)C,valid,emerge_0
Cc1cccc(F)c1,training,emerge_0
Cc1cccc(F)c1,training,emerge_0
Cc1cccc(F)c1,training,emerge_1
Cc1cccc(F)c1,training,emerge_1
Cc1cccc(F)c1,training,emerge_2
Cc1cccc(F)c1,training,emerge_2
Cc1cccc(F)c1,training,emerge_3
Cc1cccc(F)c1,training,emerge_3
Cc1ccc(F)cc1,training,emerge_0
Cc1ccc(F)cc1,training,emerge_0
Cc1ccc(F)cc1,training,emerge_1
Cc1ccc(F)cc1,training,emerge_1
Cc1ccc(F)cc1,training,emerge_2
Cc1ccc(F)cc1,training,emerge_2
Cc1ccc(F)cc1,training,emerge_3
Cc1ccc(F)cc1,training,emerge_3
COC(=O)CC(C)C,training,emerge_0
COC(=O)CC(C)C,training,emerge_0
CCC(C)C(C)CC,training,emerge_0
CCC(C)C(C)CC,training,emerge_0
CCCCCC(C)C,test,emerge_0
CCCCCC(C)C,test,emerge_0
CCCC(C)CCC,training,emerge_0
CCCC(C)CCC,training,emerge_0
CCC(C)(CC)CC,test,emerge_0
CCC(C)(CC)CC,test,emerge_0
CC(=O)OCC(C)C,training,emerge_0
CC(=O)OCC(C)C,training,emerge_0
CCOCCOCC,test,emerge_0
CCOCCOCC,test,emerge_0
CCCC(CC)CC,training,emerge_0
CCCC(CC)CC,training,emerge_0
C1CCCCCC1,training,emerge_0
C1CCCCCC1,training,emerge_0
CCCCC(C)CC,training,emerge_0
CCCCC(C)CC,training,emerge_0
CC1(C)CCCCC1,training,emerge_0
CC1(C)CCCCC1,training,emerge_0
CC1(C)CCCCC1,training,emerge_1
CC1(C)CCCCC1,training,emerge_1
CC1(C)CCCCC1,training,emerge_2
CC1(C)CCCCC1,training,emerge_2
CC1(C)CCCCC1,training,emerge_3
CC1(C)CCCCC1,training,emerge_3
CC(C)OC(=O)C(C)C,training,emerge_0
CC(C)OC(=O)C(C)C,training,emerge_0
CCCC(=O)OCC,valid,emerge_0
CCCC(=O)OCC,valid,emerge_0
C=CCCCCCC,training,emerge_0
C=CCCCCCC,training,emerge_0
CCC1(C)CCCC1,training,emerge_0
CCC1(C)CCCC1,training,emerge_0
CCC1(C)CCCC1,training,emerge_1
CCC1(C)CCCC1,training,emerge_1
CCC1(C)CCCC1,training,emerge_2
CCC1(C)CCCC1,training,emerge_2
CCC1(C)CCCC1,training,emerge_3
CCC1(C)CCCC1,training,emerge_3
CC(C)(C)CC(C)(C)C,training,emerge_0
CC(C)(C)CC(C)(C)C,training,emerge_0
CCCC(C)(C)O,training,emerge_0
CCCC(C)(C)O,training,emerge_0
CCCOC(=O)CC,training,emerge_0
CCCOC(=O)CC,training,emerge_0
CCCCC=C(C)C,training,emerge_0
CCCCC=C(C)C,training,emerge_0
CCCC(=O)CC,training,emerge_0
CCCC(=O)CC,training,emerge_0
CC(C)CCC(C)(C)C,training,emerge_0
CC(C)CCC(C)(C)C,training,emerge_0
CC(C)C(=O)C(C)C,training,emerge_0
CC(C)C(=O)C(C)C,training,emerge_0
CCCCCCCC,training,emerge_0
CCCCCCCC,training,emerge_0
CC(C)C1CCCC1,training,emerge_0
CC(C)C1CCCC1,training,emerge_0
CC(C)C1CCCC1,training,emerge_1
CC(C)C1CCCC1,training,emerge_1
CCCCOC(C)=O,training,emerge_0
CCCCOC(C)=O,training,emerge_0
CCC1CCCC1C,training,emerge_0
CCC1CCCC1C,training,emerge_0
CCC1CCCC1C,training,emerge_1
CCC1CCCC1C,training,emerge_1
CCC1CCCC1C,training,emerge_2
CCC1CCCC1C,training,emerge_2
CCC1CCCC1C,training,emerge_3
CCC1CCCC1C,training,emerge_3
CC1CCCCC1C,valid,emerge_0
CC1CCCCC1C,valid,emerge_0
CC1CCCCC1C,valid,emerge_1
CC1CCCCC1C,valid,emerge_1
CC1CCCCC1C,valid,emerge_2
CC1CCCCC1C,valid,emerge_2
CC1CCCCC1C,valid,emerge_3
CC1CCCCC1C,valid,emerge_3
CC(=O)C=C(C)C,test,emerge_0
CC(=O)C=C(C)C,test,emerge_0
CCC(C)(C)CC(C)C,training,emerge_0
CCC(C)(C)CC(C)C,training,emerge_0
CCCC1CCCC1,test,emerge_0
CCCC1CCCC1,test,emerge_0
CCCC1CCCC1,test,emerge_1
CCCC1CCCC1,test,emerge_1
CCCCC(C)=O,training,emerge_0
CCCCC(C)=O,training,emerge_0
CC(C)C(C)C(C)(C)C,training,emerge_0
CC(C)C(C)C(C)(C)C,training,emerge_0
CC1(C)CCOCO1,training,emerge_0
CC1(C)CCOCO1,training,emerge_0
CC1(C)CCOCO1,training,emerge_1
CC1(C)CCOCO1,training,emerge_1
CC1(C)CCOCO1,training,emerge_2
CC1(C)CCOCO1,training,emerge_2
CC1(C)CCOCO1,training,emerge_3
CC1(C)CCOCO1,training,emerge_3
CCCOC(=O)C(C)C,training,emerge_0
CCCOC(=O)C(C)C,training,emerge_0
CC(C)CC(C)O,training,emerge_0
CC(C)CC(C)O,training,emerge_0
CC1CCCC(C)(C)C1,training,emerge_0
CC1CCCC(C)(C)C1,training,emerge_0
CC1CCCC(C)(C)C1,training,emerge_1
CC1CCCC(C)(C)C1,training,emerge_1
CC1CCCC(C)(C)C1,training,emerge_2
CC1CCCC(C)(C)C1,training,emerge_2
