smiles,group,sub_name
CCCC(=O)OCC(C)C,training,emerge_3
CCCC(=O)OCC(C)C,training,emerge_3
CCCc1ccccc1,training,emerge_0
CCCc1ccccc1,training,emerge_0
CCCc1ccccc1,training,emerge_1
CCCc1ccccc1,training,emerge_1
CC(C)CCCCC(C)C,training,emerge_0
CC(C)CCCCC(C)C,training,emerge_0
CCCOC(=O)CC(C)C,training,emerge_0
CCCOC(=O)CC(C)C,training,emerge_0
CCCOC(=O)CC(C)C,training,emerge_1
CCCOC(=O)CC(C)C,training,emerge_1
CCCOC(=O)CC(C)C,training,emerge_2
CCCOC(=O)CC(C)C,training,emerge_2
CCCOC(=O)CC(C)C,training,emerge_3
CCCOC(=O)CC(C)C,training,emerge_3
CCc1cccc(C)c1,training,emerge_0
CCc1cccc(C)c1,training,emerge_0
CCc1cccc(C)c1,training,emerge_1
CCc1cccc(C)c1,training,emerge_1
CCc1ccc(C)cc1,training,emerge_0
CCc1ccc(C)cc1,training,emerge_0
CCc1ccc(C)cc1,training,emerge_1
CCc1ccc(C)cc1,training,emerge_1
CCCCCC(C)=O,valid,emerge_0
CCCCCC(C)=O,valid,emerge_0
C=C1C2CCC(C2)C1(C)C,training,emerge_0
C=C1C2CCC(C2)C1(C)C,training,emerge_0
CCOC(=O)CCC(C)C,training,emerge_0
CCOC(=O)CCC(C)C,training,emerge_0
CCOC(=O)CCC(C)C,training,emerge_1
CCOC(=O)CCC(C)C,training,emerge_1
CCOC(=O)CCC(C)C,training,emerge_2
CCOC(=O)CCC(C)C,training,emerge_2
CCOC(=O)CCC(C)C,training,emerge_3
CCOC(=O)CCC(C)C,training,emerge_3
COCCOCCOC,test,emerge_0
COCCOCCOC,test,emerge_0
COCCOCCOC,test,emerge_1
COCCOCCOC,test,emerge_1
COCCOCCOC,test,emerge_2
COCCOCCOC,test,emerge_2
COCCOCCOC,test,emerge_3
COCCOCCOC,test,emerge_3
COCCOCCOC,test,emerge_4
COCCOCCOC,test,emerge_4
COCCOCCOC,test,emerge_5
COCCOCCOC,test,emerge_5
COCCOCCOC,test,emerge_6
COCCOCCOC,test,emerge_6
COCCOCCOC,test,emerge_7
COCCOCCOC,test,emerge_7
COCCOCCOC,test,emerge_8
COCCOCCOC,test,emerge_8
COCCOCCOC,test,emerge_9
COCCOCCOC,test,emerge_9
COCCOCCOC,test,emerge_10
COCCOCCOC,test,emerge_10
COCCOCCOC,test,emerge_11
COCCOCCOC,test,emerge_11
COCCOCCOC,test,emerge_12
COCCOCCOC,test,emerge_12
COCCOCCOC,test,emerge_13
COCCOCCOC,test,emerge_13
COCCOCCOC,test,emerge_14
COCCOCCOC,test,emerge_14
COCCOCCOC,test,emerge_15
COCCOCCOC,test,emerge_15
C=C1CCC2CC1C2(C)C,training,emerge_0
C=C1CCC2CC1C2(C)C,training,emerge_0
CCc1ccccc1C,training,emerge_0
CCc1ccccc1C,training,emerge_0
CCc1ccccc1C,training,emerge_1
CCc1ccccc1C,training,emerge_1
Cc1cc(C)cc(C)c1,training,emerge_0
Cc1cc(C)cc(C)c1,training,emerge_0
CC(C)COCCO,training,emerge_0
CC(C)COCCO,training,emerge_0
CC(C)COCCO,training,emerge_1
CC(C)COCCO,training,emerge_1
CC(C)COCCO,training,emerge_2
CC(C)COCCO,training,emerge_2
CC(C)COCCO,training,emerge_3
CC(C)COCCO,training,emerge_3
CCCCCCO,training,emerge_0
CCCCCCO,training,emerge_0
C=C(C)c1ccccc1,training,emerge_0
C=C(C)c1ccccc1,training,emerge_0
CC(C)(C)c1ccccc1,training,emerge_0
CC(C)(C)c1ccccc1,training,emerge_0
CC(C)(C)c1ccccc1,training,emerge_1
CC(C)(C)c1ccccc1,training,emerge_1
CCC(=O)OC(=O)CC,training,emerge_0
CCC(=O)OC(=O)CC,training,emerge_0
CCC(=O)OC(=O)CC,training,emerge_1
CCC(=O)OC(=O)CC,training,emerge_1
CCC(=O)OC(=O)CC,training,emerge_2
CCC(=O)OC(=O)CC,training,emerge_2
CCC(=O)OC(=O)CC,training,emerge_3
CCC(=O)OC(=O)CC,training,emerge_3
Cc1ccc(C)c(C)c1,training,emerge_0
Cc1ccc(C)c(C)c1,training,emerge_0
CC(C)(C)C1CCCCC1,training,emerge_0
CC(C)(C)C1CCCCC1,training,emerge_0
CC(C)(C)C1CCCCC1,training,emerge_1
CC(C)(C)C1CCCCC1,training,emerge_1
OC1CCCCC1,training,emerge_0
OC1CCCCC1,training,emerge_0
CC(C)CC1CCCCC1,training,emerge_0
CC(C)CC1CCCCC1,training,emerge_0
CC(C)CC1CCCCC1,training,emerge_1
CC(C)CC1CCCCC1,training,emerge_1
CC(C)CCOC(=O)C(C)C,training,emerge_0
CC(C)CCOC(=O)C(C)C,training,emerge_0
CC(C)CCOC(=O)C(C)C,training,emerge_1
CC(C)CCOC(=O)C(C)C,training,emerge_1
CC(C)CCOC(=O)C(C)C,training,emerge_2
CC(C)CCOC(=O)C(C)C,training,emerge_2
CC(C)CCOC(=O)C(C)C,training,emerge_3
CC(C)CCOC(=O)C(C)C,training,emerge_3
C=Cc1cccc(C)c1,training,emerge_0
C=Cc1cccc(C)c1,training,emerge_0
C=CCCCCCCCC,training,emerge_0
C=CCCCCCCCC,training,emerge_0
CC(C)COC(=O)CC(C)C,valid,emerge_0
CC(C)COC(=O)CC(C)C,valid,emerge_0
CC(C)COC(=O)CC(C)C,valid,emerge_1
CC(C)COC(=O)CC(C)C,valid,emerge_1
CC(C)COC(=O)CC(C)C,valid,emerge_2
CC(C)COC(=O)CC(C)C,valid,emerge_2
CC(C)COC(=O)CC(C)C,valid,emerge_3
CC(C)COC(=O)CC(C)C,valid,emerge_3
C=Cc1ccc(C)cc1,training,emerge_0
C=Cc1ccc(C)cc1,training,emerge_0
CC(C)Cc1ccccc1,training,emerge_0
CC(C)Cc1ccccc1,training,emerge_0
CC(C)Cc1ccccc1,training,emerge_1
CC(C)Cc1ccccc1,training,emerge_1
C=CC(=C)CCC=C(C)C,training,emerge_0
C=CC(=C)CCC=C(C)C,training,emerge_0
C=CC(=C)CCC=C(C)C,training,emerge_1
C=CC(=C)CCC=C(C)C,training,emerge_1
CCC(C)c1ccccc1,training,emerge_0
CCC(C)c1ccccc1,training,emerge_0
CCC(C)c1ccccc1,training,emerge_1
CCC(C)c1ccccc1,training,emerge_1
CC(=O)CC(C)(C)O,valid,emerge_0
CC(=O)CC(C)(C)O,valid,emerge_0
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_0
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_0
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_1
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_1
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_2
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_2
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_3
Cc1ccc(OC(=O)C(F)(F)F)cc1,valid,emerge_3
Cc1cccc(C(C)C)c1,training,emerge_0
Cc1cccc(C(C)C)c1,training,emerge_0
Cc1cccc(C(C)C)c1,training,emerge_1
Cc1cccc(C(C)C)c1,training,emerge_1
CCCCCCCCCC,training,emerge_0
CCCCCCCCCC,training,emerge_0
CC(C)CCOCCC(C)C,training,emerge_0
CC(C)CCOCCC(C)C,training,emerge_0
CC(C)CCOCCC(C)C,training,emerge_1
CC(C)CCOCCC(C)C,training,emerge_1
CC(C)CCOCCC(C)C,training,emerge_2
CC(C)CCOCCC(C)C,training,emerge_2
CC(C)CCOCCC(C)C,training,emerge_3
CC(C)CCOCCC(C)C,training,emerge_3
Cc1cccc(C)c1C,training,emerge_0
Cc1cccc(C)c1C,training,emerge_0
Cc1ccc(C(C)C)cc1,training,emerge_0
Cc1ccc(C(C)C)cc1,training,emerge_0
Cc1ccc(C(C)C)cc1,training,emerge_1
Cc1ccc(C(C)C)cc1,training,emerge_1
CCCCOCCO,training,emerge_0
CCCCOCCO,training,emerge_0
CCCCOCCO,training,emerge_1
CCCCOCCO,training,emerge_1
CCCCOCCO,training,emerge_2
CCCCOCCO,training,emerge_2
CCCCOCCO,training,emerge_3
CCCCOCCO,training,emerge_3
CC(=O)OC1CCCCC1,valid,emerge_0
CC(=O)OC1CCCCC1,valid,emerge_0
CC(=O)OC1CCCCC1,valid,emerge_1
CC(=O)OC1CCCCC1,valid,emerge_1
CC(=O)OC1CCCCC1,valid,emerge_2
CC(=O)OC1CCCCC1,valid,emerge_2
CC(=O)OC1CCCCC1,valid,emerge_3
CC(=O)OC1CCCCC1,valid,emerge_3
CC1=CCC(C(C)C)C=C1,training,emerge_0
CC1=CCC(C(C)C)C=C1,training,emerge_0
CC1=CCC(C(C)C)C=C1,training,emerge_1
CC1=CCC(C(C)C)C=C1,training,emerge_1
CCC(C)C1CCCCC1,training,emerge_0
CCC(C)C1CCCCC1,training,emerge_0
CCC(C)C1CCCCC1,training,emerge_1
CCC(C)C1CCCCC1,training,emerge_1
Cc1ccccc1C(C)C,valid,emerge_0
Cc1ccccc1C(C)C,valid,emerge_0
Cc1ccccc1C(C)C,valid,emerge_1
Cc1ccccc1C(C)C,valid,emerge_1
CCCCCCC(C)=O,training,emerge_0
CCCCCCC(C)=O,training,emerge_0
CC=Cc1ccccc1,training,emerge_0
CC=Cc1ccccc1,training,emerge_0
CC=Cc1ccccc1,training,emerge_1
CC=Cc1ccccc1,training,emerge_1
O=Cc1ccccc1,training,emerge_0
O=Cc1ccccc1,training,emerge_0
CCCC(=O)OCCC(C)C,training,emerge_0
CCCC(=O)OCCC(C)C,training,emerge_0
CCCC(=O)OCCC(C)C,training,emerge_1
CCCC(=O)OCCC(C)C,training,emerge_1
CCCC(=O)OCCC(C)C,training,emerge_2
CCCC(=O)OCCC(C)C,training,emerge_2
CCCC(=O)OCCC(C)C,training,emerge_3
CCCC(=O)OCCC(C)C,training,emerge_3
CCc1cccc(CC)c1,test,emerge_0
CCc1cccc(CC)c1,test,emerge_0
CCc1cccc(CC)c1,test,emerge_1
CCc1cccc(CC)c1,test,emerge_1
CCc1cccc(CC)c1,test,emerge_2
CCc1cccc(CC)c1,test,emerge_2
CCc1cccc(CC)c1,test,emerge_3
CCc1cccc(CC)c1,test,emerge_3
C1=Cc2ccccc2C1,training,emerge_0
C1=Cc2ccccc2C1,training,emerge_0
CCCCc1ccccc1,training,emerge_0
CCCCc1ccccc1,training,emerge_0
CCCCc1ccccc1,training,emerge_1
CCCCc1ccccc1,training,emerge_1
CCc1ccccc1CC,training,emerge_0
CCc1ccccc1CC,training,emerge_0
CCc1ccccc1CC,training,emerge_1
CCc1ccccc1CC,training,emerge_1
CCc1ccccc1CC,training,emerge_2
CCc1ccccc1CC,training,emerge_2
CCc1ccccc1CC,training,emerge_3
CCc1ccccc1CC,training,emerge_3
CCc1ccc(CC)cc1,training,emerge_0
CCc1ccc(CC)cc1,training,emerge_0
CCc1ccc(CC)cc1,training,emerge_1
CCc1ccc(CC)cc1,training,emerge_1
CCc1ccc(CC)cc1,training,emerge_2
CCc1ccc(CC)cc1,training,emerge_2
CCc1ccc(CC)cc1,training,emerge_3
CCc1ccc(CC)cc1,training,emerge_3
C1CCC2CCCCC2C1,training,emerge_0
C1CCC2CCCCC2C1,training,emerge_0
C1CCC2(CC1)CCCC2,training,emerge_0
C1CCC2(CC1)CCCC2,training,emerge_0
CC1=CCC(=C(C)C)CC1,training,emerge_0
CC1=CCC(=C(C)C)CC1,training,emerge_0
CC1=CCC(=C(C)C)CC1,training,emerge_1
CC1=CCC(=C(C)C)CC1,training,emerge_1
CCOC(=O)CC(C)=O,test,emerge_0
CCOC(=O)CC(C)=O,test,emerge_0
CCOC(=O)CC(C)=O,test,emerge_1
CCOC(=O)CC(C)=O,test,emerge_1
CCOC(=O)CC(C)=O,test,emerge_2
CCOC(=O)CC(C)=O,test,emerge_2
CCOC(=O)CC(C)=O,test,emerge_3
CCOC(=O)CC(C)=O,test,emerge_3
CCOCc1ccccc1,training,emerge_0
CCOCc1ccccc1,training,emerge_0
CCOCc1ccccc1,training,emerge_1
CCOCc1ccccc1,training,emerge_1
CCOCc1ccccc1,training,emerge_2
CCOCc1ccccc1,training,emerge_2
CCOCc1ccccc1,training,emerge_3
CCOCc1ccccc1,training,emerge_3
CCOCc1ccccc1,training,emerge_4
CCOCc1ccccc1,training,emerge_4
CCOCc1ccccc1,training,emerge_5
CCOCc1ccccc1,training,emerge_5
CCOCc1ccccc1,training,emerge_6
CCOCc1ccccc1,training,emerge_6
CCOCc1ccccc1,training,emerge_7
CCOCc1ccccc1,training,emerge_7
CCC(CO)CC(C)C,training,emerge_0
CCC(CO)CC(C)C,training,emerge_0
CCCCCOCCCCC,test,emerge_0
CCCCCOCCCCC,test,emerge_0
CCCCCOCCCCC,test,emerge_1
CCCCCOCCCCC,test,emerge_1
CCCCCOCCCCC,test,emerge_2
CCCCCOCCCCC,test,emerge_2
CCCCCOCCCCC,test,emerge_3
CCCCCOCCCCC,test,emerge_3
CCCCCCCO,training,emerge_0
CCCCCCCO,training,emerge_0
C=Cc1ccc(CC)cc1,valid,emerge_0
C=Cc1ccc(CC)cc1,valid,emerge_0
